ord22,aa34,Rose,2,Fill,50,53.00,NA,20230826-110406.684
ord14,aa26,Rose,1,PFill,50,53.00,NA,20230826-110406.684
ord23,aa35,Rose,1,Fill,50,65.00,NA,20230826-110406.685
ord7,aa19,Rose,2,PFill,50,65.00,NA,20230826-110406.685
ord24,aa36,Rose,2,New,50,64.00,NA,20230826-110406.685
ord25,aa37,Rose,2,Fill,50,53.00,NA,20230826-110406.685
ord14,aa26,Rose,1,PFill,50,53.00,NA,20230826-110406.686
ord26,aa38,Rose,2,Fill,50,53.00,NA,20230826-110406.686
ord14,aa26,Rose,1,Fill,50,53.00,NA,20230826-110406.687
ord27,aa39,Rose,2,Fill,50,45.00,NA,20230826-110406.687
ord13,aa25,Rose,1,PFill,50,45.00,NA,20230826-110406.688
ord28,aa40,Rose,2,Fill,50,45.00,NA,20230826-110406.688
ord13,aa25,Rose,1,PFill,50,45.00,NA,20230826-110406.689
ord29,aa41,Rose,1,Rejected,56,35,Quantity is not a multiple of 10,20230826-110406.689
ord30,aa42,Rose,1,Rejected,78,65,Quantity is not a multiple of 10,20230826-110406.689
ord31,aa43,Rose,1,Rejected,34,45,Quantity is not a multiple of 10,20230826-110406.690
ord32,aa44,Rose,1,Rejected,56,32,Quantity is not a multiple of 10,20230826-110406.690
ord33,aa45,Rose,2,PFill,150,45.00,NA,20230826-110406.691
ord13,aa25,Rose,1,Fill,150,45.00,NA,20230826-110406.691
ord33,aa45,Rose,2,PFill,50,35.00,NA,20230826-110406.692
ord19,aa31,Rose,1,Fill,50,35.00,NA,20230826-110406.692
ord33,aa45,Rose,2,Fill,100,34.00,NA,20230826-110406.693
ord12,aa24,Rose,1,PFill,100,34.00,NA,20230826-110406.693
ord34,aa46,Rose,1,Rejected,124,56,Quantity is not a multiple of 10,20230826-110406.693
ord35,aa47,Rose,1,New,300,42.00,NA,20230826-110406.694
ord36,aa48,Rose,1,Rejected,12,22,Quantity is not a multiple of 10,20230826-110406.694
ord37,aa49,Rose,1,Rejected,123,78,Quantity is not a multiple of 10,20230826-110406.695
ord38,aa50,Rose,1,Rejected,455,56,Quantity is not a multiple of 10,20230826-110406.695
ord39,aa51,Rose,2,Rejected,223,32,Quantity is not a multiple of 10,20230826-110406.696
ord40,aa52,Rose,2,Rejected,445,45,Quantity is not a multiple of 10,20230826-110406.696
ord41,aa53,Rose,1,Rejected,223,67,Quantity is not a multiple of 10,20230826-110406.697
ord42,aa54,Rose,2,Rejected,334,100,Quantity is not a multiple of 10,20230826-110406.697
ord43,aa55,Rose,2,Rejected,445,56,Quantity is not a multiple of 10,20230826-110406.697
ord44,aa56,Rose,1,Rejected,666,44,Quantity is not a multiple of 10,20230826-110406.698
ord45,aa57,Rose,2,Rejected,223,24,Quantity is not a multiple of 10,20230826-110406.698
ord46,aa58,Rose,1,Rejected,455,35,Quantity is not a multiple of 10,20230826-110406.699
ord47,aa59,Rose,2,Rejected,66,65,Quantity is not a multiple of 10,20230826-110406.699
ord48,aa60,Rose,2,Rejected,77,75,Quantity is not a multiple of 10,20230826-110406.700
ord49,aa61,Rose,2,Rejected,333,85,Quantity is not a multiple of 10,20230826-110406.700
ord50,aa62,Rose,2,Rejected,555,85,Quantity is not a multiple of 10,20230826-110406.700
ord51,aa63,Rose,1,Rejected,664,85,Quantity is not a multiple of 10,20230826-110406.700
ord52,aa64,Rose,2,Rejected,333,85,Quantity is not a multiple of 10,20230826-110406.701
ord53,aa65,Rose,2,Rejected,33,85,Quantity is not a multiple of 10,20230826-110406.701
ord54,aa66,Rose,2,Rejected,45,85,Quantity is not a multiple of 10,20230826-110406.701
ord55,aa67,Rose,2,Rejected,66,55,Quantity is not a multiple of 10,20230826-110406.702
ord56,aa68,Rose,2,Rejected,67,65,Quantity is not a multiple of 10,20230826-110406.702
ord57,aa69,Rose,1,Rejected,65,1,Quantity is not a multiple of 10,20230826-110406.702
ord58,aa70,Rose,2,Rejected,33,55,Quantity is not a multiple of 10,20230826-110406.703
ord59,aa71,Rose,1,Rejected,44,45,Quantity is not a multiple of 10,20230826-110406.703
ord60,aa72,Rose,2,Rejected,55,45,Quantity is not a multiple of 10,20230826-110406.704
ord61,aa73,Rose,1,Rejected,56,65,Quantity is not a multiple of 10,20230826-110406.704
ord62,aa74,Rose,2,Rejected,33,45,Quantity is not a multiple of 10,20230826-110406.704
ord63,aa75,Rose,2,Rejected,55,55,Quantity is not a multiple of 10,20230826-110406.705
ord64,aa76,Rose,2,Rejected,67,45,Quantity is not a multiple of 10,20230826-110406.705
ord65,aa77,Rose,1,Rejected,33,22,Quantity is not a multiple of 10,20230826-110406.706
ord66,aa78,Rose,2,Fill,90,42.00,NA,20230826-110406.706
ord35,aa47,Rose,1,PFill,90,42.00,NA,20230826-110406.706
ord67,aa79,Rose,2,Rejected,54,45,Quantity is not a multiple of 10,20230826-110406.706
ord68,aa80,Rose,2,Rejected,56,53,Quantity is not a multiple of 10,20230826-110406.707
ord69,aa81,Rose,1,Rejected,44,32,Quantity is not a multiple of 10,20230826-110406.707
ord70,aa82,Rose,2,Rejected,334,1,Quantity is not a multiple of 10,20230826-110406.707
ord71,aa83,Rose,1,Rejected,56,24,Quantity is not a multiple of 10,20230826-110406.708
ord72,aa84,Rose,2,Rejected,34,45,Quantity is not a multiple of 10,20230826-110406.708
ord73,aa85,Rose,2,Rejected,23,35,Quantity is not a multiple of 10,20230826-110406.709
ord74,aa86,Rose,2,Rejected,45,53,Quantity is not a multiple of 10,20230826-110406.709
ord75,aa87,Rose,2,Rejected,56,46,Quantity is not a multiple of 10,20230826-110406.709
ord76,aa88,Rose,1,Rejected,54,45,Quantity is not a multiple of 10,20230826-110406.710
ord77,aa89,Rose,1,Rejected,56,65,Quantity is not a multiple of 10,20230826-110406.710
ord78,aa90,Rose,1,Rejected,56,64,Quantity is not a multiple of 10,20230826-110406.710
ord79,aa91,Rose,1,Rejected,56,34,Quantity is not a multiple of 10,20230826-110406.711
ord80,aa92,Rose,1,Rejected,53,45,Quantity is not a multiple of 10,20230826-110406.711
ord81,aa93,Rose,1,Rejected,55,33,Quantity is not a multiple of 10,20230826-110406.712
ord82,aa94,Rose,1,Rejected,66,23,Quantity is not a multiple of 10,20230826-110406.713
ord83,aa95,Rose,2,Rejected,784,35,Quantity is not a multiple of 10,20230826-110406.714
ord84,aa96,Rose,1,Rejected,4456,65,Quantity is not a multiple of 10,20230826-110406.714
ord85,aa97,Rose,1,Rejected,343,45,Quantity is not a multiple of 10,20230826-110406.714
ord86,aa98,Rose,1,Rejected,335,32,Quantity is not a multiple of 10,20230826-110406.715
ord87,aa99,Rose,2,Rejected,334,34,Quantity is not a multiple of 10,20230826-110406.715
ord88,aa100,Rose,2,Rejected,33,56,Quantity is not a multiple of 10,20230826-110406.716
ord89,aa101,Rose,1,Rejected,55,42,Quantity is not a multiple of 10,20230826-110406.716
ord90,aa102,Rose,2,Rejected,335,22,Quantity is not a multiple of 10,20230826-110406.717
ord91,aa103,Rose,2,Rejected,335,78,Quantity is not a multiple of 10,20230826-110406.717
ord92,aa104,Rose,2,Rejected,32,56,Quantity is not a multiple of 10,20230826-110406.718
ord93,aa105,Rose,2,Rejected,45,32,Quantity is not a multiple of 10,20230826-110406.718
ord94,aa106,Rose,2,Rejected,55,45,Quantity is not a multiple of 10,20230826-110406.719
ord95,aa107,Rose,2,Rejected,33,67,Quantity is not a multiple of 10,20230826-110406.719
ord96,aa108,Rose,2,Rejected,335,100,Quantity is not a multiple of 10,20230826-110406.720
ord97,aa109,Rose,2,Rejected,33,56,Quantity is not a multiple of 10,20230826-110406.720
ord98,aa110,Rose,2,Rejected,67,44,Quantity is not a multiple of 10,20230826-110406.721
ord99,aa111,Rose,2,Rejected,334,24,Quantity is not a multiple of 10,20230826-110406.721
ord100,aa112,Rose,2,Rejected,343,35,Quantity is not a multiple of 10,20230826-110406.722
ord101,aa113,Rose,2,Rejected,4445,65,Quantity is not a multiple of 10,20230826-110406.722
ord102,aa114,Rose,1,Rejected,45,75,Quantity is not a multiple of 10,20230826-110406.723
ord103,aa115,Rose,2,Rejected,43,85,Quantity is not a multiple of 10,20230826-110406.723
ord104,aa116,Rose,1,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.724
ord105,aa117,Rose,1,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.724
ord106,aa118,Rose,1,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.725
ord107,aa119,Rose,1,PFill,50,64.00,NA,20230826-110406.725
ord24,aa36,Rose,2,Fill,50,64.00,NA,20230826-110406.725
ord107,aa119,Rose,1,Fill,50,65.00,NA,20230826-110406.725
ord7,aa19,Rose,2,PFill,50,65.00,NA,20230826-110406.725
ord108,aa120,Rose,1,Fill,100,65.00,NA,20230826-110406.726
ord7,aa19,Rose,2,Fill,100,65.00,NA,20230826-110406.726
ord109,aa121,Rose,1,New,100,55.00,NA,20230826-110406.726
ord110,aa122,Rose,1,New,400,65.00,NA,20230826-110406.727
ord111,aa123,Rose,2,Fill,100,65.00,NA,20230826-110406.727
ord110,aa122,Rose,1,PFill,100,65.00,NA,20230826-110406.728
ord112,aa124,Rose,2,Fill,100,65.00,NA,20230826-110406.728
ord110,aa122,Rose,1,PFill,100,65.00,NA,20230826-110406.729
ord113,aa125,Rose,2,Fill,100,65.00,NA,20230826-110406.729
ord110,aa122,Rose,1,PFill,100,65.00,NA,20230826-110406.729
ord114,aa126,Rose,2,PFill,100,65.00,NA,20230826-110406.730
ord110,aa122,Rose,1,Fill,100,65.00,NA,20230826-110406.730
ord114,aa126,Rose,2,Fill,100,55.00,NA,20230826-110406.731
ord109,aa121,Rose,1,Fill,100,55.00,NA,20230826-110406.731
ord115,aa127,Rose,2,New,400,65.00,NA,20230826-110406.731
ord116,aa128,Rose,2,New,100,45.00,NA,20230826-110406.732
ord117,aa129,Rose,2,New,250,55.00,NA,20230826-110406.732
ord118,aa130,Rose,2,New,100,45.00,NA,20230826-110406.732
ord119,aa131,Rose,2,PFill,210,42.00,NA,20230826-110406.733
ord35,aa47,Rose,1,Fill,210,42.00,NA,20230826-110406.733
ord119,aa131,Rose,2,Fill,90,34.00,NA,20230826-110406.734
ord12,aa24,Rose,1,PFill,90,34.00,NA,20230826-110406.734
ord120,aa132,Rose,1,New,300,34.00,NA,20230826-110406.735
ord121,aa133,Rose,1,PFill,100,45.00,NA,20230826-110406.735
ord116,aa128,Rose,2,Fill,100,45.00,NA,20230826-110406.736
ord121,aa133,Rose,1,PFill,100,45.00,NA,20230826-110406.736
ord118,aa130,Rose,2,Fill,100,45.00,NA,20230826-110406.736
ord122,aa134,Rose,1,New,300,53.00,NA,20230826-110406.737
ord123,aa135,Rose,2,Fill,50,53.00,NA,20230826-110406.737
ord122,aa134,Rose,1,PFill,50,53.00,NA,20230826-110406.738
ord124,aa136,Rose,2,Fill,50,53.00,NA,20230826-110406.738
ord122,aa134,Rose,1,PFill,50,53.00,NA,20230826-110406.738
ord125,aa137,Rose,1,New,50,24.00,NA,20230826-110406.738
ord126,aa138,Rose,2,Fill,50,53.00,NA,20230826-110406.739
ord122,aa134,Rose,1,PFill,50,53.00,NA,20230826-110406.739
ord127,aa139,Rose,1,New,50,35.00,NA,20230826-110406.739
ord128,aa140,Rose,1,New,50,53.00,NA,20230826-110406.740
ord129,aa141,Rose,2,Fill,50,53.00,NA,20230826-110406.740
ord122,aa134,Rose,1,PFill,50,53.00,NA,20230826-110406.740
ord130,aa142,Rose,2,Fill,50,53.00,NA,20230826-110406.741
ord122,aa134,Rose,1,PFill,50,53.00,NA,20230826-110406.741
ord131,aa143,Rose,2,New,50,65.00,NA,20230826-110406.741
ord132,aa144,Rose,1,Fill,50,55.00,NA,20230826-110406.742
ord117,aa129,Rose,2,PFill,50,55.00,NA,20230826-110406.742
ord133,aa145,Rose,1,New,50,34.00,NA,20230826-110406.742
ord134,aa146,Rose,2,Fill,50,53.00,NA,20230826-110406.742
ord122,aa134,Rose,1,Fill,50,53.00,NA,20230826-110406.743
ord135,aa147,Rose,2,Fill,50,53.00,NA,20230826-110406.743
ord128,aa140,Rose,1,Fill,50,53.00,NA,20230826-110406.743
ord136,aa148,Rose,2,Rejected,56,23,Quantity is not a multiple of 10,20230826-110406.743
ord137,aa149,Rose,1,Rejected,78,35,Quantity is not a multiple of 10,20230826-110406.743
ord138,aa150,Rose,2,Rejected,34,65,Quantity is not a multiple of 10,20230826-110406.744
ord139,aa151,Rose,1,Rejected,56,45,Quantity is not a multiple of 10,20230826-110406.744
ord140,aa152,Rose,1,New,300,32.00,NA,20230826-110406.744
ord141,aa153,Rose,2,Rejected,124,34,Quantity is not a multiple of 10,20230826-110406.744
ord142,aa154,Rose,1,PFill,200,55.00,NA,20230826-110406.745
ord117,aa129,Rose,2,Fill,200,55.00,NA,20230826-110406.745
ord143,aa155,Rose,1,Rejected,12,42,Quantity is not a multiple of 10,20230826-110406.745
ord144,aa156,Rose,1,Rejected,123,22,Quantity is not a multiple of 10,20230826-110406.745
ord145,aa157,Rose,1,Rejected,455,78,Quantity is not a multiple of 10,20230826-110406.746
ord146,aa158,Rose,1,Rejected,223,56,Quantity is not a multiple of 10,20230826-110406.746
ord147,aa159,Rose,1,Rejected,445,32,Quantity is not a multiple of 10,20230826-110406.746
ord148,aa160,Rose,2,Rejected,223,45,Quantity is not a multiple of 10,20230826-110406.746
ord149,aa161,Rose,2,Rejected,334,67,Quantity is not a multiple of 10,20230826-110406.747
ord150,aa162,Rose,2,Rejected,445,100,Quantity is not a multiple of 10,20230826-110406.747
ord151,aa163,Rose,2,Rejected,666,56,Quantity is not a multiple of 10,20230826-110406.747
ord152,aa164,Rose,2,Rejected,223,44,Quantity is not a multiple of 10,20230826-110406.748
ord153,aa165,Rose,2,Rejected,455,24,Quantity is not a multiple of 10,20230826-110406.748
ord154,aa166,Rose,2,Rejected,66,35,Quantity is not a multiple of 10,20230826-110406.748
ord155,aa167,Rose,1,Rejected,77,65,Quantity is not a multiple of 10,20230826-110406.749
ord156,aa168,Rose,1,Rejected,333,75,Quantity is not a multiple of 10,20230826-110406.749
ord157,aa169,Rose,1,Rejected,555,85,Quantity is not a multiple of 10,20230826-110406.749
ord158,aa170,Rose,1,Rejected,664,85,Quantity is not a multiple of 10,20230826-110406.750
ord159,aa171,Rose,1,Rejected,333,85,Quantity is not a multiple of 10,20230826-110406.750
ord160,aa172,Rose,2,Rejected,33,85,Quantity is not a multiple of 10,20230826-110406.750
ord161,aa173,Rose,2,Rejected,45,85,Quantity is not a multiple of 10,20230826-110406.751
ord162,aa174,Rose,2,Rejected,66,85,Quantity is not a multiple of 10,20230826-110406.751
ord163,aa175,Rose,1,Rejected,67,55,Quantity is not a multiple of 10,20230826-110406.751
ord164,aa176,Rose,1,Rejected,65,65,Quantity is not a multiple of 10,20230826-110406.751
ord165,aa177,Rose,2,Rejected,33,1,Quantity is not a multiple of 10,20230826-110406.752
ord166,aa178,Rose,2,Rejected,44,55,Quantity is not a multiple of 10,20230826-110406.752
ord167,aa179,Rose,1,Rejected,55,45,Quantity is not a multiple of 10,20230826-110406.752
ord168,aa180,Rose,2,Rejected,56,45,Quantity is not a multiple of 10,20230826-110406.752
ord169,aa181,Rose,1,Rejected,33,65,Quantity is not a multiple of 10,20230826-110406.753
ord170,aa182,Rose,1,Rejected,55,45,Quantity is not a multiple of 10,20230826-110406.753
ord171,aa183,Rose,2,Rejected,67,55,Quantity is not a multiple of 10,20230826-110406.753
ord172,aa184,Rose,2,Rejected,33,45,Quantity is not a multiple of 10,20230826-110406.753
ord173,aa185,Rose,1,New,90,22.00,NA,20230826-110406.754
ord174,aa186,Rose,1,Rejected,54,34,Quantity is not a multiple of 10,20230826-110406.754
ord175,aa187,Rose,1,Rejected,56,45,Quantity is not a multiple of 10,20230826-110406.754
ord176,aa188,Rose,1,Rejected,44,53,Quantity is not a multiple of 10,20230826-110406.754
ord177,aa189,Rose,2,Rejected,334,32,Quantity is not a multiple of 10,20230826-110406.755
ord178,aa190,Rose,2,Rejected,56,1,Quantity is not a multiple of 10,20230826-110406.755
ord179,aa191,Rose,1,Rejected,34,24,Quantity is not a multiple of 10,20230826-110406.756
ord180,aa192,Rose,1,Rejected,23,45,Quantity is not a multiple of 10,20230826-110406.756
ord181,aa193,Rose,1,Rejected,45,35,Quantity is not a multiple of 10,20230826-110406.756
ord182,aa194,Rose,1,Rejected,56,53,Quantity is not a multiple of 10,20230826-110406.757
ord183,aa195,Rose,1,Rejected,54,46,Quantity is not a multiple of 10,20230826-110406.757
ord184,aa196,Rose,1,Rejected,56,45,Quantity is not a multiple of 10,20230826-110406.757
ord185,aa197,Rose,1,Rejected,56,65,Quantity is not a multiple of 10,20230826-110406.757
ord186,aa198,Rose,1,Rejected,56,64,Quantity is not a multiple of 10,20230826-110406.758
ord187,aa199,Rose,1,Rejected,53,34,Quantity is not a multiple of 10,20230826-110406.758
ord188,aa200,Rose,2,Rejected,55,45,Quantity is not a multiple of 10,20230826-110406.758
ord189,aa201,Rose,1,Rejected,66,33,Quantity is not a multiple of 10,20230826-110406.759
ord190,aa202,Rose,1,Rejected,784,23,Quantity is not a multiple of 10,20230826-110406.759
ord191,aa203,Rose,1,Rejected,4456,35,Quantity is not a multiple of 10,20230826-110406.759
ord192,aa204,Rose,1,Rejected,343,65,Quantity is not a multiple of 10,20230826-110406.760
ord193,aa205,Rose,1,Rejected,335,45,Quantity is not a multiple of 10,20230826-110406.760
ord194,aa206,Rose,1,Rejected,334,32,Quantity is not a multiple of 10,20230826-110406.760
ord195,aa207,Rose,1,Rejected,33,34,Quantity is not a multiple of 10,20230826-110406.760
ord196,aa208,Rose,1,Rejected,55,56,Quantity is not a multiple of 10,20230826-110406.761
ord197,aa209,Rose,1,Rejected,335,42,Quantity is not a multiple of 10,20230826-110406.761
ord198,aa210,Rose,1,Rejected,335,22,Quantity is not a multiple of 10,20230826-110406.761
ord199,aa211,Rose,2,Rejected,32,78,Quantity is not a multiple of 10,20230826-110406.761
ord200,aa212,Rose,2,Rejected,45,56,Quantity is not a multiple of 10,20230826-110406.762
ord201,aa213,Rose,2,Rejected,55,32,Quantity is not a multiple of 10,20230826-110406.762
ord202,aa214,Rose,2,Rejected,33,45,Quantity is not a multiple of 10,20230826-110406.763
ord203,aa215,Rose,2,Rejected,335,67,Quantity is not a multiple of 10,20230826-110406.763
ord204,aa216,Rose,1,Rejected,33,100,Quantity is not a multiple of 10,20230826-110406.763
ord205,aa217,Rose,1,Rejected,67,56,Quantity is not a multiple of 10,20230826-110406.763
ord206,aa218,Rose,1,Rejected,334,44,Quantity is not a multiple of 10,20230826-110406.764
ord207,aa219,Rose,2,Rejected,343,24,Quantity is not a multiple of 10,20230826-110406.764
ord208,aa220,Rose,1,Rejected,4445,35,Quantity is not a multiple of 10,20230826-110406.765
ord209,aa221,Rose,1,Rejected,45,65,Quantity is not a multiple of 10,20230826-110406.765
ord210,aa222,Rose,1,Rejected,43,75,Quantity is not a multiple of 10,20230826-110406.765
ord211,aa223,Rose,2,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.766
ord212,aa224,Rose,1,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.766
ord213,aa225,Rose,1,Rejected,23,85,Quantity is not a multiple of 10,20230826-110406.766
ord214,aa226,Rose,1,Fill,100,65.00,NA,20230826-110406.767
ord115,aa127,Rose,2,PFill,100,65.00,NA,20230826-110406.767
ord215,aa227,Rose,2,New,100,85.00,NA,20230826-110406.767
ord216,aa228,Rose,1,Fill,100,65.00,NA,20230826-110406.768
ord115,aa127,Rose,2,PFill,100,65.00,NA,20230826-110406.768
ord217,aa229,Rose,1,New,400,55.00,NA,20230826-110406.768
ord218,aa230,Rose,1,Fill,100,65.00,NA,20230826-110406.768
ord115,aa127,Rose,2,PFill,100,65.00,NA,20230826-110406.769
ord219,aa231,Rose,1,New,100,1.00,NA,20230826-110406.769
ord220,aa232,Rose,1,New,100,55.00,NA,20230826-110406.769
ord221,aa233,Rose,1,New,200,45.00,NA,20230826-110406.769
ord222,aa234,Rose,1,New,400,45.00,NA,20230826-110406.770
ord223,aa235,Rose,2,New,100,65.00,NA,20230826-110406.770
ord224,aa236,Rose,2,PFill,100,56.00,NA,20230826-110406.770
ord142,aa154,Rose,1,Fill,100,56.00,NA,20230826-110406.771
ord224,aa236,Rose,2,Fill,150,55.00,NA,20230826-110406.771
ord217,aa229,Rose,1,PFill,150,55.00,NA,20230826-110406.771
ord225,aa237,Rose,2,Fill,100,55.00,NA,20230826-110406.772
ord217,aa229,Rose,1,PFill,100,55.00,NA,20230826-110406.772
ord226,aa238,Rose,2,PFill,150,55.00,NA,20230826-110406.772
ord217,aa229,Rose,1,Fill,150,55.00,NA,20230826-110406.772
ord226,aa238,Rose,2,PFill,100,55.00,NA,20230826-110406.772
ord220,aa232,Rose,1,Fill,100,55.00,NA,20230826-110406.773
ord226,aa238,Rose,2,Fill,50,45.00,NA,20230826-110406.773
ord222,aa234,Rose,1,PFill,50,45.00,NA,20230826-110406.774
ord227,aa239,Rose,1,New,300,22.00,NA,20230826-110406.774
ord228,aa240,Rose,2,Fill,300,45.00,NA,20230826-110406.774
ord222,aa234,Rose,1,PFill,300,45.00,NA,20230826-110406.775
ord229,aa241,Rose,1,New,300,45.00,NA,20230826-110406.775
ord230,aa242,Rose,2,New,50,53.00,NA,20230826-110406.775
ord231,aa243,Rose,2,Fill,50,45.00,NA,20230826-110406.775
ord121,aa133,Rose,1,PFill,50,45.00,NA,20230826-110406.776
ord232,aa244,Rose,1,New,50,1.00,NA,20230826-110406.776
ord233,aa245,Rose,2,Fill,50,45.00,NA,20230826-110406.776
ord229,aa241,Rose,1,PFill,50,45.00,NA,20230826-110406.776
ord234,aa246,Rose,1,New,50,45.00,NA,20230826-110406.777
ord235,aa247,Rose,2,Fill,50,45.00,NA,20230826-110406.777
ord221,aa233,Rose,1,PFill,50,45.00,NA,20230826-110406.777
ord236,aa248,Rose,1,Fill,50,53.00,NA,20230826-110406.778
ord230,aa242,Rose,2,Fill,50,53.00,NA,20230826-110406.778
ord237,aa249,Rose,2,New,50,46.00,NA,20230826-110406.778
ord238,aa250,Rose,1,New,50,45.00,NA,20230826-110406.778
ord239,aa251,Rose,2,New,50,65.00,NA,20230826-110406.778
ord240,aa252,Rose,2,New,50,64.00,NA,20230826-110406.779
ord241,aa253,Rose,1,New,50,34.00,NA,20230826-110406.779
ord242,aa254,Rose,2,Fill,50,45.00,NA,20230826-110406.779
ord238,aa250,Rose,1,Fill,50,45.00,NA,20230826-110406.780
ord243,aa255,Rose,2,Rejected,56,33,Quantity is not a multiple of 10,20230826-110406.780
ord244,aa256,Rose,2,Rejected,78,23,Quantity is not a multiple of 10,20230826-110406.780
ord245,aa257,Rose,1,Rejected,34,35,Quantity is not a multiple of 10,20230826-110406.780
ord246,aa258,Rose,2,Rejected,56,65,Quantity is not a multiple of 10,20230826-110406.781
ord247,aa259,Rose,1,New,300,45.00,NA,20230826-110406.781
ord248,aa260,Rose,1,Rejected,124,32,Quantity is not a multiple of 10,20230826-110406.781
ord249,aa261,Rose,1,New,300,34.00,NA,20230826-110406.782
ord250,aa262,Rose,1,Rejected,12,56,Quantity is not a multiple of 10,20230826-110406.782
ord251,aa263,Rose,1,Rejected,123,42,Quantity is not a multiple of 10,20230826-110406.782
ord252,aa264,Rose,1,Rejected,455,22,Quantity is not a multiple of 10,20230826-110406.783
ord253,aa265,Rose,2,Rejected,223,78,Quantity is not a multiple of 10,20230826-110406.783
ord254,aa266,Rose,2,Rejected,445,56,Quantity is not a multiple of 10,20230826-110406.783
ord255,aa267,Rose,2,Rejected,223,32,Quantity is not a multiple of 10,20230826-110406.784
ord256,aa268,Rose,2,Rejected,334,45,Quantity is not a multiple of 10,20230826-110406.784
ord257,aa269,Rose,2,Rejected,445,67,Quantity is not a multiple of 10,20230826-110406.784
ord258,aa270,Rose,2,Rejected,666,100,Quantity is not a multiple of 10,20230826-110406.784
ord259,aa271,Rose,2,Rejected,223,56,Quantity is not a multiple of 10,20230826-110406.785
ord260,aa272,Rose,2,Rejected,455,44,Quantity is not a multiple of 10,20230826-110406.785
ord261,aa273,Rose,2,Rejected,66,24,Quantity is not a multiple of 10,20230826-110406.785
ord262,aa274,Rose,1,Rejected,77,35,Quantity is not a multiple of 10,20230826-110406.785
ord263,aa275,Rose,2,Rejected,333,65,Quantity is not a multiple of 10,20230826-110406.786
ord264,aa276,Rose,2,Rejected,555,75,Quantity is not a multiple of 10,20230826-110406.786
ord265,aa277,Rose,1,Rejected,664,85,Quantity is not a multiple of 10,20230826-110406.786
ord266,aa278,Rose,2,Rejected,333,85,Quantity is not a multiple of 10,20230826-110406.786
ord267,aa279,Rose,2,Rejected,33,85,Quantity is not a multiple of 10,20230826-110406.787
ord268,aa280,Rose,2,Rejected,45,85,Quantity is not a multiple of 10,20230826-110406.787
ord269,aa281,Rose,2,Rejected,66,85,Quantity is not a multiple of 10,20230826-110406.787
ord270,aa282,Rose,1,Rejected,67,85,Quantity is not a multiple of 10,20230826-110406.788
ord271,aa283,Rose,2,Rejected,65,55,Quantity is not a multiple of 10,20230826-110406.788
ord272,aa284,Rose,2,Rejected,33,65,Quantity is not a multiple of 10,20230826-110406.788
ord273,aa285,Rose,1,Rejected,44,1,Quantity is not a multiple of 10,20230826-110406.789
ord274,aa286,Rose,2,Rejected,55,55,Quantity is not a multiple of 10,20230826-110406.789
