

aa470,Rose,2,78,45
aa471,Rose,2,34,33
aa472,Rose,1,56,23
aa473,Rose,2,300,35
aa474,Rose,2,124,65
aa475,Rose,2,300,45
aa476,Rose,1,12,32
aa477,Rose,1,123,34
aa478,Rose,1,455,56
aa479,Rose,1,223,42
aa480,Rose,1,445,22
aa481,Rose,1,223,78
aa482,Rose,1,334,56
aa483,Rose,1,445,32
aa484,Rose,1,666,45
aa485,Rose,1,223,67
aa486,Rose,1,455,100
aa487,Rose,1,66,56
aa488,Rose,1,77,44
aa489,Rose,1,333,24
aa490,Rose,1,555,35
aa491,Rose,1,664,65
aa492,Rose,1,333,75
aa493,Rose,1,33,85
aa494,Rose,1,45,85
aa495,Rose,2,66,85
aa496,Rose,1,67,85
aa497,Rose,1,65,85
aa498,Rose,1,33,85
aa499,Rose,1,44,55
aa500,Rose,1,55,65
aa501,Rose,1,56,1
aa502,Rose,1,33,55
aa503,Rose,1,55,45
aa504,Rose,1,67,45
aa505,Rose,1,33,65
aa506,Rose,1,90,45
aa507,Rose,1,54,55
aa508,Rose,1,56,45
aa509,Rose,2,44,22
aa510,Rose,1,334,34
aa511,Rose,1,56,45
aa512,Rose,1,34,53

aa513,Rose,1,100,65.00
aa514,Rose,2,300,1.00
aa515,Rose,1,100,2.00
aa516,Rose,1,50,15.00
aa517,Rose,2,20,30.00
aa518,Lavender,1,30,10.00
aa519,Lavender,2,10,18.00
aa520,Lotus,1,10,45.00
aa521,Lotus,2,10,60.00
aa522,Tulip,1,20,8.00
aa523,Tulip,2,10,12.00
aa524,Orchid,1,20,40.00
aa525,Orchid,2,10,55.00
aa526,Rose,1,70,20.00
aa527,Rose,2,30,25.00
aa528,Lavender,1,30,8.00
aa529,Lavender,2,10,12.00
aa530,Lotus,1,10,50.00
aa531,Lotus,2,10,65.00
aa532,Tulip,1,20,10.00
aa533,Tulip,2,10,15.00
aa534,Orchid,1,20,30.00
aa535,Orchid,2,10,40.00
aa536,Rose,1,60,18.00
aa537,Rose,2,20,23.00
aa538,Lavender,1,20,6.00
aa539,Lavender,2,10,10.00
aa540,Lotus,1,10,40.00
aa541,Lotus,2,10,55.00
aa542,Tulip,1,20,9.00
aa543,Tulip,2,10,13.00
aa544,Orchid,1,20,25.00
aa545,Orchid,2,10,35.00
aa546,Rose,1,80,22.00
aa547,Rose,2,30,28.00
aa548,Lavender,1,30,7.00
aa549,Lavender,2,10,11.00
aa550,Lotus,1,10,50.00
aa551,Lotus,2,10,70.00
aa552,Tulip,1,40,14.00
aa553,Tulip,2,20,18.00
aa554,Orchid,1,20,28.00
aa555,Orchid,2,10,38.00
aa556,Rose,1,90,25.00
aa557,Rose,2,40,32.00
aa558,Lavender,1,20,9.00
aa559,Lavender,2,10,14.00
aa560,Lotus,1,10,60.00
aa561,Lotus,2,10,75.00
aa562,Tulip,1,30,12.00
aa563,Tulip,2,10,16.00
aa564,Orchid,1,20,25.00
aa565,Orchid,2,20,35.00
aa566,Rose,1,100,28.00
aa567,Rose,2,50,35.00
aa568,Lavender,1,30,11.00
aa569,Lavender,2,10,16.00
aa570,Lotus,1,20,65.00
aa571,Lotus,2,20,80.00
aa572,Tulip,1,50,18.00
aa573,Tulip,2,20,22.00
aa574,Orchid,1,30,30.00
aa575,Orchid,2,20,42.00
aa576,Rose,1,110,30.00
aa577,Rose,2,50,42.00
aa578,Lavender,1,40,14.00
aa579,Lavender,2,20,20.00
aa580,Lotus,1,40,75.00
aa581,Lotus,2,20,90.00
aa582,Tulip,1,50,22.00
aa583,Tulip,2,20,26.00
aa584,Orchid,1,30,32.00
aa585,Orchid,2,20,44.00
aa586,Rose,1,120,32.00
aa587,Rose,2,60,44.00
aa588,Lavender,1,40,16.00
aa589,Lavender,2,20,22.00
aa590,Lotus,1,40,80.00
aa591,Lotus,2,20,95.00
aa592,Tulip,1,60,26.00
aa593,Tulip,2,20,30.00
aa594,Orchid,1,40,34.00
aa595,Orchid,2,30,46.00
aa596,Rose,1,130,36.00
aa597,Rose,2,70,50.00
aa598,Lavender,1,60,20.00
aa599,Lavender,2,20,26.00
aa600,Lotus,1,50,95.00
aa601,Lotus,2,20,110.00
aa602,Tulip,1,70,32.00
aa603,Tulip,2,30,36.00
aa604,Orchid,1,50,40.00
aa605,Orchid,2,40,52.00
aa606,Rose,1,140,38.00
aa607,Rose,2,70,50.00
aa608,Lavender,1,60,20.00
aa609,Lavender,2,20,26.00
aa610,Lotus,1,50,95.00
aa611,Lotus,2,20,110.00
aa612,Tulip,1,70,32.00
aa613,Tulip,2,30,36.00
aa614,Orchid,1,50,40.00
aa615,Orchid,2,40,52.00
aa616,Rose,1,150,38.00
aa617,Rose,2,80,50.00
aa618,Lavender,1,70,20.00
aa619,Lavender,2,20,26.00
aa620,Lotus,1,60,95.00
aa621,Lotus,2,20,110.00
aa622,Tulip,1,70,32.00
aa623,Tulip,2,30,36.00
aa624,Orchid,1,50,40.00
aa625,Orchid,2,40,52.00
aa626,Rose,1,160,38.00
aa627,Rose,2,80,50.00
aa628,Lavender,1,80,20.00
aa629,Lavender,2,20,26.00
aa630,Lotus,1,70,95.00
aa631,Lotus,2,20,110.00
aa632,Tulip,1,70,32.00
aa633,Tulip,2,30,36.00
aa634,Orchid,1,50,40.00
aa635,Orchid,2,40,52.00
aa636,Rose,1,170,38.00
aa637,Rose,2,80,50.00
aa638,Lavender,1,90,20.00
aa639,Lavender,2,20,26.00
aa640,Lotus,1,80,95.00
aa641,Lotus,2,20,110.00
aa642,Tulip,1,80,32.00
aa643,Tulip,2,30,36.00
aa644,Orchid,1,50,40.00
aa645,Orchid,2,40,52.00
aa646,Rose,1,180,38.00
aa647,Rose,2,80,50.00
aa648,Lavender,1,100,20.00
aa649,Lavender,2,20,26.00
aa650,Lotus,1,90,95.00
aa651,Lotus,2,20,110.00
aa652,Tulip,1,90,32.00
aa653,Tulip,2,30,36.00
aa654,Orchid,1,50,40.00
aa655,Orchid,2,40,52.00
aa656,Rose,1,190,38.00
aa657,Rose,2,80,50.00
aa658,Lavender,1,110,20.00
aa659,Lavender,2,20,26.00
aa660,Lotus,1,100,95.00
aa661,Lotus,2,20,110.00
aa662,Tulip,1,100,32.00
aa663,Tulip,2,30,36.00
aa664,Orchid,1,50,40.00
aa665,Orchid,2,40,52.00
aa666,Rose,1,200,38.00
aa667,Rose,2,80,50.00
aa668,Lavender,1,120,20.00
aa669,Lavender,2,20,26.00
aa670,Lotus,1,110,95.00
aa671,Lotus,2,20,110.00
aa672,Tulip,1,110,32.00
aa673,Tulip,2,30,36.00
aa674,Orchid,1,50,40.00
aa675,Orchid,2,40,52.00
aa676,Rose,1,210,38.00
aa677,Rose,2,80,50.00
aa678,Lavender,1,140,20.00
aa679,Lavender,2,20,26.00
aa680,Lotus,1,120,95.00
aa681,Lotus,2,20,110.00
aa682,Tulip,1,120,32.00
aa683,Tulip,2,30,36.00
aa684,Orchid,1,50,40.00
aa685,Orchid,2,40,52.00
aa686,Rose,1,220,38.00
aa687,Rose,2,80,50.00
aa688,Lavender,1,160,20.00
aa689,Lavender,2,20,26.00
aa690,Lotus,1,130,95.00
aa691,Lotus,2,20,110.00
aa692,Tulip,1,130,32.00
aa693,Tulip,2,30,36.00
aa694,Orchid,1,50,40.00
aa695,Orchid,2,40,52.00
aa696,Rose,1,230,38.00
aa697,Rose,2,80,50.00
aa698,Lavender,1,180,20.00
aa699,Lavender,2,20,26.00
aa700,Lotus,1,140,95.00
aa701,Lotus,2,20,110.00
aa702,Tulip,1,140,32.00
aa703,Tulip,2,30,36.00
aa704,Orchid,1,50,40.00
aa705,Orchid,2,40,52.00
aa706,Rose,1,240,38.00
aa707,Rose,2,80,50.00
aa708,Lavender,1,200,20.00
aa709,Lavender,2,20,26.00
aa710,Lotus,1,150,95.00
aa711,Lotus,2,20,110.00
aa712,Tulip,1,150,32.00
aa713,Tulip,2,30,36.00
aa714,Orchid,1,50,40.00
aa715,Orchid,2,40,52.00
aa716,Rose,1,250,38.00
aa717,Rose,2,80,50.00
aa718,Lavender,1,220,20.00
aa719,Lavender,2,20,26.00
aa720,Lotus,1,160,95.00
aa721,Lotus,2,20,110.00
aa722,Tulip,1,160,32.00
aa723,Tulip,2,30,36.00
aa724,Orchid,1,50,40.00
aa725,Orchid,2,40,52.00
aa726,Rose,1,260,38.00
aa727,Rose,2,80,50.00
aa728,Lavender,1,240,20.00
aa729,Lavender,2,20,26.00
aa730,Lotus,1,170,95.00
aa731,Lotus,2,20,110.00
aa732,Tulip,1,170,32.00
aa733,Tulip,2,30,36.00
aa734,Orchid,1,50,40.00
aa735,Orchid,2,40,52.00
aa736,Rose,1,270,38.00
aa737,Rose,2,80,50.00
aa738,Lavender,1,260,20.00
aa739,Lavender,2,20,26.00
aa740,Lotus,1,180,95.00
aa741,Lotus,2,20,110.00
aa742,Tulip,1,180,32.00
aa743,Tulip,2,30,36.00
aa744,Orchid,1,50,40.00
aa745,Orchid,2,40,52.00
aa746,Rose,1,280,38.00
aa747,Rose,2,80,50.00
aa748,Lavender,1,280,20.00
aa749,Lavender,2,20,26.00
aa750,Lotus,1,190,95.00
aa751,Lotus,2,20,110.00
aa752,Tulip,1,190,32.00
aa753,Tulip,2,30,36.00
aa754,Orchid,1,50,40.00
aa755,Orchid,2,40,52.00
aa756,Rose,1,290,38.00
aa757,Rose,2,80,50.00
aa758,Lavender,1,300,20.00
aa759,Lavender,2,20,26.00
aa760,Lotus,1,200,95.00
aa761,Lotus,2,20,110.00
aa762,Tulip,1,200,32.00
aa763,Tulip,2,30,36.00
aa764,Orchid,1,50,40.00
aa765,Orchid,2,40,52.00
aa766,Rose,1,300,38.00
aa767,Rose,2,80,50.00
aa768,Lavender,1,320,20.00
aa769,Lavender,2,20,26.00
aa770,Lotus,1,210,95.00
aa771,Lotus,2,20,110.00
aa772,Tulip,1,210,32.00
aa773,Tulip,2,30,36.00
aa774,Orchid,1,50,40.00
aa775,Orchid,2,40,52.00
aa776,Rose,1,310,38.00
aa777,Rose,2,80,50.00
aa778,Lavender,1,340,20.00
aa779,Lavender,2,20,26.00
aa780,Lotus,1,220,95.00
aa781,Lotus,2,20,110.00
aa782,Tulip,1,220,32.00
aa783,Tulip,2,30,36.00
aa784,Orchid,1,50,40.00
aa785,Orchid,2,40,52.00
aa786,Rose,1,320,38.00
aa787,Rose,2,80,50.00
aa788,Lavender,1,360,20.00
aa789,Lavender,2,20,26.00
aa790,Lotus,1,230,95.00
aa791,Lotus,2,20,110.00
aa792,Tulip,1,230,32.00
aa793,Tulip,2,30,36.00
aa794,Orchid,1,50,40.00
aa795,Orchid,2,40,52.00
aa796,Rose,1,330,38.00
aa797,Rose,2,80,50.00
aa798,Lavender,1,380,20.00
aa799,Lavender,2,20,26.00
aa800,Lotus,1,240,95.00
aa801,Lotus,2,20,110.00
aa802,Tulip,1,240,32.00
aa803,Tulip,2,30,36.00
aa804,Orchid,1,50,40.00
aa805,Orchid,2,40,52.00
aa806,Rose,1,340,38.00
aa807,Rose,2,80,50.00
aa808,Lavender,1,400,20.00
aa809,Lavender,2,20,26.00
aa810,Lotus,1,250,95.00
aa811,Lotus,2,20,110.00
aa812,Tulip,1,250,32.00
aa813,Tulip,2,30,36.00
aa814,Orchid,1,50,40.00
aa815,Orchid,2,40,52.00
aa816,Rose,1,350,38.00
aa817,Rose,2,80,50.00
aa818,Lavender,1,420,20.00
aa819,Lavender,2,20,26.00
aa820,Lotus,1,260,95.00
aa821,Lotus,2,20,110.00
aa822,Tulip,1,260,32.00
aa823,Tulip,2,30,36.00
aa824,Orchid,1,50,40.00
aa825,Orchid,2,40,52.00
aa826,Rose,1,360,38.00
aa827,Rose,2,80,50.00
aa828,Lavender,1,440,20.00
aa829,Lavender,2,20,26.00
aa830,Lotus,1,270,95.00
aa831,Lotus,2,20,110.00
aa832,Tulip,1,270,32.00
aa833,Tulip,2,30,36.00
aa834,Orchid,1,50,40.00
aa835,Orchid,2,40,52.00
aa836,Rose,1,370,38.00
aa837,Rose,2,80,50.00
aa838,Lavender,1,460,20.00
aa839,Lavender,2,20,26.00
aa840,Lotus,1,280,95.00
aa841,Lotus,2,20,110.00
aa842,Tulip,1,280,32.00
aa843,Tulip,2,30,36.00
aa844,Orchid,1,50,40.00
aa845,Orchid,2,40,52.00
aa846,Rose,1,380,38.00
aa847,Rose,2,80,50.00
aa848,Lavender,1,480,20.00
aa849,Lavender,2,20,26.00
aa850,Lotus,1,290,95.00
aa851,Lotus,2,20,110.00
aa852,Tulip,1,290,32.00
aa853,Tulip,2,30,36.00
aa854,Orchid,1,50,40.00
aa855,Orchid,2,40,52.00
aa856,Rose,1,390,38.00
aa857,Rose,2,80,50.00
aa858,Lavender,1,500,20.00
aa859,Lavender,2,20,26.00
aa860,Lotus,1,300,95.00
aa861,Lotus,2,20,110.00
aa862,Tulip,1,300,32.00
aa863,Tulip,2,30,36.00
aa864,Orchid,1,50,40.00
aa865,Orchid,2,40,52.00
aa866,Rose,1,400,38.00
aa867,Rose,2,80,50.00
aa868,Lavender,1,520,20.00
aa869,Lavender,2,20,26.00
aa870,Lotus,1,310,95.00
aa871,Lotus,2,20,110.00
aa872,Tulip,1,310,32.00
aa873,Tulip,2,30,36.00
aa874,Orchid,1,50,40.00
aa875,Orchid,2,40,52.00
aa876,Rose,1,410,38.00
aa877,Rose,2,80,50.00
aa878,Lavender,1,540,20.00
aa879,Lavender,2,20,26.00
aa880,Lotus,1,320,95.00
aa881,Lotus,2,20,110.00
aa882,Tulip,1,320,32.00
aa883,Tulip,2,30,36.00
aa884,Orchid,1,50,40.00
aa885,Orchid,2,40,52.00
aa886,Rose,1,420,38.00
aa887,Rose,2,80,50.00
aa888,Lavender,1,560,20.00
aa889,Lavender,2,20,26.00
aa890,Lotus,1,330,95.00
aa891,Lotus,2,20,110.00
aa892,Tulip,1,330,32.00
aa893,Tulip,2,30,36.00
aa894,Orchid,1,50,40.00
aa895,Orchid,2,40,52.00
aa896,Rose,1,430,38.00
aa897,Rose,2,80,50.00
aa898,Lavender,1,580,20.00
aa899,Lavender,2,20,26.00
aa900,Lotus,1,340,95.00
aa901,Lotus,2,20,110.00
aa902,Tulip,1,340,32.00
aa903,Tulip,2,30,36.00
aa904,Orchid,1,50,40.00
aa905,Orchid,2,40,52.00
aa906,Rose,1,440,38.00
aa907,Rose,2,80,50.00
aa908,Lavender,1,600,20.00
aa909,Lavender,2,20,26.00
aa910,Lotus,1,350,95.00
aa911,Lotus,2,20,110.00
aa912,Tulip,1,350,32.00
aa913,Tulip,2,30,36.00
aa914,Orchid,1,50,40.00
aa915,Orchid,2,40,52.00
aa916,Rose,1,450,38.00
aa917,Rose,2,80,50.00
aa918,Lavender,1,620,20.00
aa919,Lavender,2,20,26.00
aa920,Lotus,1,360,95.00
aa921,Lotus,2,20,110.00
aa922,Tulip,1,360,32.00
aa923,Tulip,2,30,36.00
aa924,Orchid,1,50,40.00
aa925,Orchid,2,40,52.00
aa926,Rose,1,460,38.00
aa927,Rose,2,80,50.00
aa928,Lavender,1,640,20.00
