aa91,Tulip,2,360,38
aa92,Orchid,2,130,90
aa93,Tulip,1,480,93
aa94,Lotus,1,320,51
aa95,Tulip,2,390,72
aa96,Rose,1,270,92
aa97,Lotus,2,240,65
aa98,Lavender,2,290,56
aa99,Lavender,2,20,59
aa100,Lotus,2,100,25
aa101,Lavender,1,420,85
aa102,Orchid,2,10,44
aa103,Lotus,1,40,56
aa104,Lotus,2,440,90
aa105,Orchid,2,120,86
aa106,Lotus,1,470,64
aa107,Rose,1,110,66
aa108,Lotus,1,220,57
aa109,Orchid,1,110,75
aa110,Lavender,1,160,45
aa111,Rose,1,330,42
aa112,Tulip,1,450,26
aa113,Tulip,2,410,50
aa114,Tulip,1,50,66
aa115,Lotus,1,370,76
aa116,Lotus,1,130,84
aa117,Lotus,2,50,72
aa118,Lavender,1,330,22
aa119,Tulip,2,120,57
aa120,Lotus,2,280,84
aa121,Lotus,2,20,37
aa122,Lavender,1,400,88
aa123,Orchid,1,130,58
aa124,Lavender,1,460,39
aa125,Lotus,1,470,43
aa126,Rose,1,200,40
aa127,Orchid,2,170,78
aa128,Tulip,1,410,57
aa129,Rose,1,370,85
aa130,Rose,2,220,53
aa131,Tulip,2,370,51
aa132,Lavender,2,500,32
aa133,Lotus,1,130,77
aa134,Lotus,2,60,45
aa135,Rose,2,280,68
aa136,Rose,1,40,20
aa137,Orchid,2,180,33
aa138,Lotus,2,400,64
aa139,Tulip,1,280,24
aa140,Rose,1,430,54
aa141,Tulip,2,80,75
aa142,Orchid,1,260,93
aa143,Tulip,1,280,90
aa144,Lotus,2,450,59
aa145,Orchid,1,280,91
aa146,Orchid,2,300,33
aa147,Lotus,2,190,82
aa148,Tulip,2,20,25
aa149,Lotus,2,330,58
aa150,Orchid,1,50,98
aa151,Rose,2,350,68
aa152,Rose,1,40,24
aa153,Lotus,2,350,98
aa154,Lavender,1,100,75
aa155,Orchid,2,330,75
aa156,Orchid,2,140,37
aa157,Tulip,1,310,39
aa158,Rose,1,50,22
aa159,Orchid,2,300,64
aa160,Lavender,1,430,84
aa161,Tulip,2,100,95
aa162,Lavender,1,60,46
aa163,Lotus,1,200,26
aa164,Orchid,1,40,40
aa165,Lotus,2,410,87
aa166,Rose,2,430,85
aa167,Lavender,1,220,24
aa168,Lotus,2,50,85
aa169,Lavender,1,400,56
aa170,Rose,2,240,64
aa171,Rose,2,90,57
aa172,Lotus,1,350,72
aa173,Lotus,1,500,62
aa174,Rose,1,100,35
aa175,Lavender,1,340,22
aa176,Lavender,1,40,42
aa177,Rose,2,110,35
aa178,Tulip,1,440,52
aa179,Tulip,1,10,83
aa180,Orchid,1,450,62
aa181,Lavender,1,120,72
aa182,Orchid,1,440,50
aa183,Lotus,2,360,44
aa184,Lavender,2,390,40
aa185,Orchid,2,320,32
aa186,Rose,1,500,20
aa187,Lotus,1,280,44
aa188,Lavender,2,140,42
aa189,Lavender,2,450,50
aa190,Orchid,2,350,66
aa191,Lotus,1,370,87
aa192,Lotus,1,260,53
aa193,Rose,1,270,57
aa194,Rose,2,380,22
aa195,Tulip,2,280,34
aa196,Tulip,1,420,39
aa197,Orchid,2,100,21
aa198,Orchid,1,200,49
aa199,Rose,2,90,75
aa200,Tulip,1,330,31
aa201,Lavender,2,310,55
aa202,Tulip,1,10,72
aa203,Lavender,2,230,86
aa204,Orchid,2,320,36
aa205,Orchid,2,330,33
aa206,Orchid,2,420,88
aa207,Tulip,2,340,43
aa208,Lotus,2,480,55
aa209,Rose,2,40,45
aa210,Tulip,2,230,96
aa211,Tulip,1,20,57
aa212,Lavender,2,450,50
aa213,Rose,2,400,88
aa214,Orchid,1,400,24
aa215,Lavender,2,280,94
aa216,Orchid,1,400,23
aa217,Lotus,2,370,57
aa218,Lotus,2,380,68
aa219,Lavender,2,100,43
aa220,Orchid,2,390,22
aa221,Orchid,1,40,97
aa222,Lavender,2,190,26
aa223,Rose,2,80,42
aa224,Rose,1,270,29
aa225,Lotus,1,100,77
aa226,Lavender,1,140,33
aa227,Lotus,2,460,83
aa228,Lavender,1,470,52
aa229,Orchid,1,220,79
aa230,Lavender,2,230,79
aa231,Orchid,2,110,61
aa232,Rose,2,440,85
aa233,Lotus,2,450,39
aa234,Lavender,2,300,21
aa235,Tulip,1,440,33
aa236,Orchid,2,390,33
aa237,Rose,1,20,25
aa238,Tulip,1,150,38
aa239,Lotus,2,350,72
aa240,Lavender,2,470,53
aa241,Rose,2,370,26
aa242,Orchid,1,320,78
aa243,Lotus,1,460,79
aa244,Orchid,2,310,27
aa245,Lotus,1,500,68
aa246,Tulip,1,380,88
aa247,Lavender,1,280,66
aa248,Lotus,2,240,35
aa249,Rose,1,180,35
aa250,Tulip,2,370,99
aa251,Rose,2,460,37
aa252,Rose,2,60,33
aa253,Tulip,2,180,32
aa254,Tulip,2,490,24
aa255,Tulip,2,190,56
aa256,Tulip,2,420,51
aa257,Orchid,2,380,32
aa258,Lotus,2,380,64
aa259,Tulip,2,340,38
aa260,Tulip,2,220,98
aa261,Lavender,2,80,70
aa262,Tulip,1,340,37
aa263,Orchid,2,480,33
aa264,Lotus,1,440,27
aa265,Lavender,1,60,65
aa266,Lotus,1,130,38
aa267,Orchid,2,10,33
aa268,Tulip,2,460,82
aa269,Rose,1,410,57
aa270,Lotus,1,400,50
aa271,Lotus,1,310,76
aa272,Tulip,2,30,29
aa273,Orchid,1,240,44
aa274,Rose,2,440,27
aa275,Tulip,1,440,86
aa276,Orchid,2,380,53
aa277,Tulip,2,410,93
aa278,Rose,2,280,33
aa279,Tulip,2,390,77
aa280,Lavender,2,360,38
aa281,Orchid,1,220,62
aa282,Rose,2,290,30
aa283,Lavender,1,100,30
aa284,Rose,2,110,26
aa285,Tulip,2,30,59
aa286,Orchid,2,380,52
aa287,Tulip,2,150,23
aa288,Lavender,2,210,32
aa289,Orchid,1,220,53
aa290,Tulip,1,410,25
aa291,Orchid,1,290,55
aa292,Tulip,1,200,36
aa293,Tulip,1,160,34
aa294,Lotus,2,90,55
aa295,Rose,1,290,93
aa296,Lavender,1,290,25
aa297,Tulip,2,280,72
aa298,Lotus,1,10,83
aa299,Orchid,1,190,26
aa300,Rose,1,200,72
aa301,Lotus,1,260,100
aa302,Lotus,2,20,33
aa303,Lotus,2,500,96
aa304,Lavender,1,310,50
aa305,Tulip,1,70,33
aa306,Rose,2,500,87
aa307,Tulip,1,70,77
aa308,Lavender,2,330,56
aa309,Rose,1,90,63
aa310,Orchid,1,150,50
aa311,Rose,1,120,95
aa312,Lavender,1,210,97
aa313,Orchid,1,210,39
aa314,Tulip,1,270,22
aa315,Tulip,2,260,67
aa316,Lotus,1,160,47
aa317,Lavender,1,380,76
aa318,Orchid,2,40,42
aa319,Orchid,2,370,41
aa320,Rose,1,30,83
aa321,Tulip,2,500,87
aa322,Lotus,1,350,54
aa323,Lavender,1,110,36
aa324,Rose,2,180,76
aa325,Lotus,2,140,72
aa326,Lavender,2,430,67
aa327,Orchid,2,340,63
aa328,Orchid,2,240,80
aa329,Tulip,2,380,91
aa330,Orchid,1,360,84
aa331,Orchid,1,170,94
aa332,Tulip,1,230,49
aa333,Tulip,1,330,36
aa334,Lavender,1,130,31
aa335,Lavender,1,250,55
aa336,Lavender,1,20,96
aa337,Orchid,2,360,29
aa338,Rose,2,130,45
aa339,Tulip,2,480,70
aa340,Tulip,2,280,26
aa341,Rose,2,460,43
aa342,Rose,2,300,64
aa343,Tulip,1,410,58
aa344,Tulip,1,450,72
aa345,Tulip,2,150,21
aa346,Orchid,2,230,91
aa347,Tulip,2,210,49
aa348,Lotus,1,60,83
aa349,Orchid,1,410,83
aa350,Lavender,2,480,90
aa351,Rose,2,310,36
aa352,Tulip,1,500,96
aa353,Lotus,1,460,81
aa354,Lotus,2,60,83
aa355,Rose,1,120,68
aa356,Rose,2,470,100
aa357,Lavender,2,430,34
aa358,Orchid,2,140,92
aa359,Orchid,2,450,42
aa360,Lavender,1,180,99
aa361,Lavender,1,350,57
aa362,Orchid,1,390,75
aa363,Lotus,2,450,34
aa364,Lotus,1,330,83
aa365,Lotus,1,500,98
aa366,Orchid,2,300,27
aa367,Orchid,2,350,60
aa368,Tulip,2,260,57
aa369,Lavender,2,210,28
aa370,Tulip,1,180,35
aa371,Tulip,2,240,90
aa372,Lavender,2,480,39
aa373,Tulip,2,40,95
aa374,Rose,1,240,80
aa375,Orchid,1,10,88
aa376,Rose,1,210,47
aa377,Rose,2,440,51
aa378,Lotus,1,400,38
aa379,Lavender,2,430,66
aa380,Rose,2,260,78
aa381,Rose,1,320,54
aa382,Lotus,1,270,46
aa383,Lavender,2,420,84
aa384,Lotus,2,90,81
aa385,Rose,1,100,61
aa386,Orchid,2,280,65
aa387,Lotus,1,290,84
aa388,Lavender,1,430,25
aa389,Rose,1,130,58
aa390,Lotus,1,320,72
aa391,Rose,2,240,92
aa392,Lotus,1,60,37
aa393,Rose,2,100,44
aa394,Lavender,1,240,62
aa395,Lavender,1,170,58
aa396,Tulip,1,290,87
aa397,Rose,1,460,99
aa398,Tulip,2,230,46
aa399,Lotus,2,140,76
aa400,Lotus,2,40,26
aa401,Lavender,2,220,49
aa402,Rose,1,280,23
aa403,Rose,2,250,92
aa404,Lotus,1,370,82
aa405,Lotus,2,260,77
aa406,Rose,1,240,95
aa407,Tulip,2,150,64
aa408,Lotus,1,410,76
aa409,Rose,1,430,28
aa410,Lavender,1,460,65
aa411,Lavender,2,410,65
aa412,Rose,1,430,85
aa413,Tulip,2,80,40
aa414,Rose,1,220,27
aa415,Lavender,1,170,55
aa416,Tulip,1,390,76
aa417,Tulip,2,150,33
aa418,Lavender,2,230,83
aa419,Lavender,2,160,55
aa420,Orchid,2,170,87
aa421,Lavender,1,150,48
aa422,Rose,2,270,75
aa423,Lotus,2,40,62
aa424,Lavender,2,220,74
aa425,Tulip,2,170,64
aa426,Rose,2,390,57
aa427,Rose,1,110,91
aa428,Tulip,1,490,51
aa429,Orchid,1,240,45
aa430,Orchid,1,110,65
aa431,Tulip,1,270,28
aa432,Rose,1,270,48
aa433,Orchid,1,310,97
aa434,Lotus,1,280,86
aa435,Rose,2,380,25
aa436,Lavender,2,470,54
aa437,Lotus,1,20,96
aa438,Lotus,1,50,46
aa439,Orchid,2,300,32
aa440,Lotus,2,100,55
aa441,Lavender,2,170,23
aa442,Tulip,2,70,51
aa443,Rose,2,300,52
aa444,Tulip,2,290,63
aa445,Lotus,1,30,82
aa446,Orchid,1,130,90
aa447,Lavender,1,440,80
aa448,Orchid,2,470,25
aa449,Orchid,2,120,38
aa450,Rose,1,110,39
aa451,Tulip,1,190,42
aa452,Lavender,1,320,36
aa453,Orchid,1,350,27
aa454,Lavender,1,40,62
aa455,Orchid,1,50,31
aa456,Lavender,2,340,93
aa457,Lotus,1,400,75
aa458,Tulip,1,290,95
aa459,Orchid,2,480,20
aa460,Lotus,2,40,81
aa461,Lavender,2,410,62
aa462,Lotus,1,290,79
aa463,Lotus,2,290,47
aa464,Orchid,1,230,20
aa465,Tulip,1,500,64
aa466,Orchid,1,180,28
aa467,Tulip,2,360,51
aa468,Lotus,1,240,50
aa469,Lavender,2,50,77
aa470,Rose,2,280,73
aa471,Orchid,2,100,72
aa472,Rose,2,370,45
aa473,Orchid,2,360,52
aa474,Orchid,2,120,42
aa475,Lavender,1,400,56
aa476,Lotus,2,20,98
aa477,Lavender,2,40,49
aa478,Rose,2,60,66
aa479,Lotus,2,140,31
aa480,Lotus,2,190,27
aa481,Tulip,2,20,40
aa482,Lavender,1,390,68
aa483,Orchid,1,10,41
aa484,Lavender,1,140,21
aa485,Orchid,1,440,44
aa486,Lotus,1,220,50
aa487,Rose,2,60,92
aa488,Rose,1,490,43
aa489,Lotus,2,440,99
aa490,Lotus,2,340,45
aa491,Lotus,2,350,85
aa492,Tulip,2,180,22
aa493,Lotus,1,140,20
aa494,Orchid,2,30,52
aa495,Lotus,2,480,48
aa496,Rose,2,400,32
aa497,Lavender,2,140,72
aa498,Lotus,1,90,74
aa499,Orchid,1,250,47
aa500,Rose,1,220,78
aa501,Lotus,1,30,44
aa502,Orchid,2,360,28
aa503,Orchid,1,490,26
aa504,Rose,2,70,40
aa505,Lotus,2,30,55
aa506,Rose,2,100,48
aa507,Tulip,1,500,58
aa508,Lavender,1,370,71
aa509,Tulip,1,260,52
aa510,Tulip,1,450,82
aa511,Rose,2,440,51
aa512,Lavender,2,360,42
aa513,Tulip,2,220,24
aa514,Tulip,2,250,25
aa515,Tulip,1,290,54
aa516,Orchid,1,360,48
aa517,Orchid,2,340,32
aa518,Tulip,2,60,79
aa519,Lavender,2,160,24
aa520,Tulip,1,340,49
aa521,Orchid,2,150,23
aa522,Orchid,2,30,72
aa523,Tulip,1,240,54
aa524,Tulip,2,230,93
aa525,Lotus,1,310,76
aa526,Lavender,1,410,100
aa527,Orchid,2,140,53
aa528,Rose,1,370,44
aa529,Tulip,1,190,70
aa530,Orchid,1,50,78
aa531,Orchid,1,250,30
aa532,Lotus,2,430,34
aa533,Lotus,2,330,25
aa534,Orchid,1,130,21
aa535,Orchid,1,390,84
aa536,Rose,1,140,44
aa537,Orchid,1,40,44
aa538,Rose,1,210,97
aa539,Tulip,2,230,91
aa540,Orchid,1,250,49
aa541,Rose,1,440,41
aa542,Lotus,2,160,21
aa543,Lotus,2,170,80
aa544,Lavender,2,260,50
aa545,Lavender,1,20,81
aa546,Orchid,2,280,86
aa547,Tulip,2,330,66
aa548,Lotus,1,370,39
aa549,Lotus,1,120,80
aa550,Lotus,2,250,56
aa551,Lavender,1,180,43
aa552,Tulip,2,250,21
aa553,Tulip,2,500,22
aa554,Rose,1,340,98
aa555,Rose,2,500,90
aa556,Orchid,2,190,100
aa557,Rose,2,360,74
aa558,Rose,1,400,54
aa559,Lotus,1,160,92
aa560,Lavender,2,430,44
aa561,Rose,1,480,71
aa562,Rose,2,210,21
aa563,Lavender,1,400,29
aa564,Rose,1,60,31
aa565,Orchid,1,80,97
aa566,Lavender,2,460,32
aa567,Tulip,1,300,61
aa568,Rose,1,310,48
aa569,Tulip,1,400,73
aa570,Lotus,1,360,94
aa571,Lotus,1,450,56
aa572,Rose,1,140,75
aa573,Orchid,1,360,55
aa574,Rose,1,440,48
aa575,Rose,1,290,74
aa576,Orchid,2,200,93
aa577,Lavender,2,130,56
aa578,Orchid,1,200,85
aa579,Lotus,1,380,32
aa580,Lotus,2,480,73
aa581,Orchid,1,330,85
aa582,Lavender,2,10,41
aa583,Tulip,2,30,88
aa584,Tulip,1,390,94
aa585,Rose,1,40,75
aa586,Rose,1,110,51
aa587,Tulip,1,90,45
aa588,Rose,1,150,72
aa589,Lotus,2,140,88
aa590,Tulip,2,150,99
aa591,Lavender,1,40,34
aa592,Lotus,1,400,96
aa593,Lavender,2,110,51
aa594,Rose,1,70,83
aa595,Rose,2,360,24
aa596,Orchid,1,400,95
aa597,Rose,2,340,85
aa598,Orchid,2,40,50
aa599,Rose,2,50,83
aa600,Rose,2,170,46
aa601,Tulip,2,180,45
aa602,Orchid,1,20,53
aa603,Lotus,1,170,48
aa604,Tulip,1,360,49
aa605,Tulip,1,70,83
aa606,Tulip,1,120,52
aa607,Lotus,1,320,86
aa608,Lavender,1,420,68
aa609,Lotus,2,350,20
aa610,Rose,2,80,26
aa611,Orchid,1,20,35
aa612,Orchid,2,450,77
aa613,Orchid,1,70,94
aa614,Rose,1,330,27
aa615,Lotus,2,50,35
aa616,Lavender,2,260,81
aa617,Lotus,1,170,65
aa618,Orchid,1,290,36
aa619,Orchid,1,310,35
aa620,Lavender,1,230,75
aa621,Lavender,1,180,23
aa622,Rose,1,50,42
aa623,Lotus,2,210,60
aa624,Lavender,1,410,39
aa625,Orchid,2,60,41
aa626,Lotus,2,90,84
aa627,Orchid,2,110,88
aa628,Orchid,2,270,33
aa629,Lavender,1,470,84
aa630,Tulip,1,440,54
aa631,Lavender,1,350,23
aa632,Tulip,1,290,36
aa633,Tulip,1,330,98
aa634,Tulip,1,410,29
aa635,Orchid,1,160,82
aa636,Lotus,2,10,90
aa637,Rose,2,410,99
aa638,Lavender,2,230,96
aa639,Lotus,2,190,46
aa640,Lotus,2,120,43
aa641,Lavender,2,460,86
aa642,Rose,2,80,25
aa643,Lavender,2,160,81
aa644,Lotus,1,210,48
aa645,Lavender,2,60,71
aa646,Tulip,1,160,79
aa647,Rose,2,160,94
aa648,Lavender,1,80,95
aa649,Lotus,1,360,54
aa650,Tulip,1,380,45
aa651,Orchid,1,240,64
aa652,Orchid,2,110,37
aa653,Lotus,2,80,76
aa654,Tulip,2,430,49
aa655,Lavender,1,70,92
aa656,Lavender,1,480,71
aa657,Orchid,2,480,40
aa658,Lotus,2,380,61
aa659,Lotus,1,320,72
aa660,Lavender,2,10,89
aa661,Rose,1,230,57
aa662,Lavender,1,10,96
aa663,Rose,2,500,94
aa664,Lavender,2,380,69
aa665,Lavender,2,230,59
aa666,Lotus,2,20,48
aa667,Lotus,1,430,81
aa668,Lotus,1,140,51
aa669,Lavender,2,440,35
aa670,Lotus,1,420,70
aa671,Orchid,2,470,21
aa672,Tulip,1,110,22
aa673,Lotus,1,20,20
aa674,Lavender,1,410,23
aa675,Tulip,1,490,76
aa676,Lotus,1,360,90
aa677,Lavender,1,40,86
aa678,Lotus,2,200,38
aa679,Lotus,2,110,88
aa680,Lotus,2,140,28
aa681,Orchid,2,430,50
aa682,Rose,2,250,76
aa683,Lavender,2,400,55
aa684,Tulip,1,490,36
aa685,Lavender,2,140,51
aa686,Tulip,1,50,84
aa687,Tulip,2,430,67
aa688,Tulip,1,240,60
aa689,Orchid,2,230,33
aa690,Tulip,2,220,75
aa691,Lavender,1,170,61
aa692,Orchid,2,60,93
aa693,Tulip,1,230,91
aa694,Orchid,1,150,73
aa695,Lavender,2,20,95
aa696,Orchid,2,120,26
aa697,Orchid,2,390,29
aa698,Rose,1,230,29
aa699,Orchid,1,250,48
aa700,Rose,2,310,20
aa701,Rose,2,480,42
aa702,Tulip,1,270,23
aa703,Rose,2,70,61
aa704,Tulip,1,500,39
aa705,Lavender,1,100,84
aa706,Rose,2,10,32
aa707,Tulip,2,380,69
aa708,Lavender,2,20,50
aa709,Tulip,2,240,39
aa710,Lotus,1,460,36
aa711,Lavender,2,260,21
aa712,Lavender,2,280,75
aa713,Lavender,2,350,71
aa714,Lotus,2,230,91
aa715,Lavender,2,270,59
aa716,Rose,1,190,75
aa717,Tulip,1,340,87
aa718,Lotus,1,210,77
aa719,Orchid,2,40,94
aa720,Tulip,2,60,30
aa721,Lotus,1,310,59
aa722,Tulip,2,40,21
aa723,Orchid,1,260,22
aa724,Lavender,1,240,80
aa725,Orchid,2,140,49
aa726,Lotus,1,80,68
aa727,Lotus,2,210,65
aa728,Lavender,2,360,98
aa729,Rose,2,230,78
aa730,Tulip,2,150,80
aa731,Lotus,2,280,86
aa732,Tulip,2,350,72
aa733,Tulip,1,240,23
aa734,Orchid,1,430,43
aa735,Tulip,2,320,32
aa736,Lotus,2,300,61
aa737,Rose,1,450,41
aa738,Orchid,2,480,91
aa739,Lotus,2,200,95
aa740,Lotus,1,270,26
aa741,Tulip,1,380,62
aa742,Lotus,2,250,20
aa743,Rose,1,60,82
aa744,Lotus,2,240,91
aa745,Orchid,1,80,54
aa746,Rose,1,160,70
aa747,Lotus,1,170,39
aa748,Lotus,2,50,54
aa749,Orchid,2,320,45
aa750,Rose,2,490,75
aa751,Rose,2,150,91
aa752,Lavender,1,260,78
aa753,Lotus,1,490,75
aa754,Lavender,1,310,24
aa755,Lavender,1,90,88
aa756,Orchid,1,200,45
aa757,Lavender,1,30,81
aa758,Lavender,2,180,51
aa759,Lavender,2,450,68
aa760,Rose,2,450,36
aa761,Lavender,2,190,40
aa762,Rose,1,10,64
aa763,Lotus,2,130,65
aa764,Lotus,1,130,20
aa765,Orchid,2,280,33
aa766,Tulip,1,150,48
aa767,Rose,2,420,60
aa768,Orchid,2,120,60
aa769,Rose,2,30,33
aa770,Rose,2,150,83
aa771,Lotus,1,190,66
aa772,Tulip,2,110,25
aa773,Tulip,1,450,44
aa774,Lavender,2,450,22
aa775,Lotus,2,420,50
aa776,Orchid,1,160,60
aa777,Lotus,2,390,49
aa778,Tulip,2,440,75
aa779,Orchid,1,160,96
aa780,Tulip,2,100,80
aa781,Rose,1,420,72
aa782,Lavender,2,130,73
aa783,Orchid,1,260,66
aa784,Tulip,2,410,69
aa785,Rose,1,120,72
aa786,Rose,2,10,71
aa787,Tulip,1,500,56
aa788,Tulip,1,120,38
aa789,Tulip,2,350,50
aa790,Orchid,2,370,37
aa791,Rose,2,10,58
aa792,Lavender,2,390,88
aa793,Lavender,2,60,41
aa794,Rose,2,130,100
aa795,Tulip,1,380,41
aa796,Lotus,2,20,93
aa797,Orchid,1,230,97
aa798,Orchid,1,380,36
aa799,Tulip,2,240,99
aa800,Tulip,1,80,58
aa801,Lotus,1,110,81
aa802,Lotus,1,90,22
aa803,Rose,2,470,49
aa804,Tulip,2,500,85
aa805,Lavender,2,100,89
aa806,Tulip,2,330,31
aa807,Rose,1,190,50
aa808,Orchid,2,220,52
aa809,Orchid,1,200,46
aa810,Tulip,1,320,41
aa811,Lotus,2,50,87
aa812,Tulip,2,150,35
aa813,Orchid,2,170,35
aa814,Orchid,1,490,78
aa815,Orchid,1,130,27
aa816,Lavender,1,490,72
aa817,Lotus,2,40,25
aa818,Orchid,2,360,98
aa819,Orchid,1,100,45
aa820,Rose,2,360,20
aa821,Rose,2,240,38
aa822,Lavender,1,220,82
aa823,Lotus,1,160,77
aa824,Tulip,1,110,57
aa825,Orchid,1,430,33
aa826,Lavender,2,480,65
aa827,Rose,2,190,25
aa828,Lavender,2,210,78
aa829,Lavender,2,420,83
aa830,Lavender,1,90,74
aa831,Tulip,2,230,44
aa832,Rose,1,210,44
aa833,Orchid,2,290,35
aa834,Lotus,1,450,98
aa835,Orchid,2,90,77
aa836,Tulip,1,10,58
aa837,Tulip,1,440,36
aa838,Orchid,2,280,58
aa839,Rose,2,470,31
aa840,Rose,2,450,79
aa841,Lotus,1,140,73
aa842,Orchid,1,140,79
aa843,Lavender,1,440,34
aa844,Tulip,1,350,21
aa845,Tulip,1,280,62
aa846,Tulip,2,350,24
aa847,Tulip,2,300,93
aa848,Lavender,1,390,56
aa849,Lavender,1,50,82
aa850,Orchid,1,280,78
aa851,Lotus,2,490,50
aa852,Rose,1,340,83
aa853,Orchid,2,450,94
aa854,Orchid,2,110,47
aa855,Lotus,1,70,28
aa856,Lavender,1,110,82
aa857,Lavender,2,260,75
aa858,Tulip,1,160,27
aa859,Orchid,2,280,39
aa860,Rose,2,380,65
aa861,Orchid,1,10,39
aa862,Lavender,1,20,73
aa863,Tulip,1,220,53
aa864,Tulip,1,10,43
aa865,Lavender,1,320,61
aa866,Lotus,1,20,43
aa867,Lotus,1,480,99
aa868,Lotus,1,250,93
aa869,Orchid,1,260,60
aa870,Rose,1,250,81
aa871,Lavender,1,370,49
aa872,Tulip,1,270,80
aa873,Lavender,1,420,81
aa874,Rose,2,410,31
aa875,Orchid,1,70,52
aa876,Orchid,1,310,95
aa877,Orchid,1,180,84
aa878,Lotus,1,20,31
aa879,Tulip,2,490,80
aa880,Lotus,1,170,80
aa881,Lotus,2,90,60
aa882,Rose,2,310,49
aa883,Lotus,1,330,73
aa884,Lavender,2,20,86
aa885,Lotus,2,450,86
aa886,Orchid,1,10,34
aa887,Rose,1,230,44
aa888,Lavender,2,120,74
aa889,Tulip,1,320,66
aa890,Lavender,2,330,21
aa891,Lotus,1,480,77
aa892,Rose,2,90,45
aa893,Lotus,1,140,55
aa894,Orchid,1,440,75
aa895,Lavender,1,150,51
aa896,Rose,2,80,35
aa897,Rose,1,500,99
aa898,Orchid,2,140,89
aa899,Tulip,2,20,28
aa900,Orchid,1,50,53
aa901,Rose,2,270,85
aa902,Lotus,2,460,99
aa903,Lavender,2,40,100
aa904,Lotus,2,480,69
aa905,Tulip,2,230,52
aa906,Rose,2,10,97
aa907,Rose,1,150,34
aa908,Tulip,2,440,70
aa909,Lotus,1,490,93
aa910,Tulip,2,300,78
aa911,Tulip,1,160,49
aa912,Tulip,2,40,86
aa913,Orchid,2,340,42
aa914,Rose,1,190,97
aa915,Lavender,1,40,64
aa916,Tulip,2,90,58
aa917,Rose,1,340,21
aa918,Tulip,1,90,96
aa919,Lotus,1,200,26
aa920,Lavender,2,50,37
aa921,Lavender,1,470,64
aa922,Orchid,2,160,46
aa923,Orchid,2,270,97
aa924,Tulip,2,50,21
aa925,Tulip,1,300,40
aa926,Orchid,1,310,22
aa927,Lavender,1,480,59
aa928,Lavender,2,300,37
aa929,Tulip,2,150,39
aa930,Orchid,2,160,85
aa931,Rose,2,280,24
aa932,Orchid,1,250,25
aa933,Lotus,2,160,48
aa934,Lotus,1,180,84
aa935,Lavender,2,440,35
aa936,Lavender,1,230,76
aa937,Lotus,2,50,20
aa938,Lavender,1,400,98
aa939,Tulip,2,460,21
aa940,Lotus,2,40,32
aa941,Orchid,1,340,43
aa942,Lavender,2,390,54
aa943,Rose,1,200,48
aa944,Orchid,2,10,41
aa945,Lotus,1,110,40
